OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:32:18.1373061+00:00	WorkerEvent	ExtractSeed08	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:18.1392062+00:00	StartPipeline	ExtractSeed08	ExtractSeed08
2026-06-03T18:32:18.1402189+00:00	WorkerEvent	AuditHairball	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:18.1446914+00:00	GrantTask	ExtractSeed05.extract-seed-05	ExtractSeed05.extract-seed-05; GrantId=grant-5; Attempt=1
2026-06-03T18:32:18.1452823+00:00	GrantTask	ExtractSeed06.extract-seed-06	ExtractSeed06.extract-seed-06; GrantId=grant-6; Attempt=1
2026-06-03T18:32:18.1457052+00:00	GrantTask	ExtractSeed07.extract-seed-07	ExtractSeed07.extract-seed-07; GrantId=grant-7; Attempt=1
2026-06-03T18:32:18.1460638+00:00	WorkerStarting	BridgeL01L02	meta-pipeline
2026-06-03T18:32:18.2608769+00:00	WorkerStarted	BridgeL01L02	20016
2026-06-03T18:32:18.2613737+00:00	WorkerControlPipe	BridgeL01L02	meta-orchestration-1b04919fa0ed4c78b00d4fd0588a4b7b
2026-06-03T18:32:18.2617472+00:00	WorkerLog	BridgeL01L02	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\BridgeL01L02-20016.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\BridgeL01L02-20016.stderr.log
2026-06-03T18:32:18.2623328+00:00	WorkerEvent	ExtractSeed05.extract-seed-05	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:18.2633867+00:00	WorkerEvent	ExtractSeed06.extract-seed-06	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:18.2643788+00:00	WorkerEvent	ExtractSeed05.extract-seed-05	TaskStarted; ExitCode=0; 
2026-06-03T18:32:18.2655861+00:00	WorkerEvent	ExtractSeed06.extract-seed-06	TaskStarted; ExitCode=0; 
2026-06-03T18:32:18.2669315+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	GrantAccepted; ExitCode=0; 
2026-06-03T18:32:18.2680716+00:00	WorkerEvent	ExtractSeed05.extract-seed-05	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.2692869+00:00	TaskFailed	ExtractSeed05.extract-seed-05	4
2026-06-03T18:32:18.2699154+00:00	PipelineFailed	ExtractSeed05	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.2706648+00:00	WorkerEvent	ExtractSeed06.extract-seed-06	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.2716137+00:00	TaskFailed	ExtractSeed06.extract-seed-06	4
2026-06-03T18:32:18.2721898+00:00	PipelineFailed	ExtractSeed06	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.2732871+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskStarted; ExitCode=0; 
2026-06-03T18:32:18.2744772+00:00	WorkerEvent	AuditHairball	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:18.2757703+00:00	StartPipeline	AuditHairball	AuditHairball
2026-06-03T18:32:18.2770470+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.2781034+00:00	TaskFailed	ExtractSeed07.extract-seed-07	4
2026-06-03T18:32:18.2785691+00:00	PipelineFailed	ExtractSeed07	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.2802303+00:00	WorkerStarting	Layer01Node06	meta-pipeline
2026-06-03T18:32:18.4493166+00:00	WorkerStarted	Layer01Node06	31588
2026-06-03T18:32:18.4498901+00:00	WorkerControlPipe	Layer01Node06	meta-orchestration-46a4dd5154294d1c847bb9d9f3859668
2026-06-03T18:32:18.4502242+00:00	WorkerLog	Layer01Node06	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\Layer01Node06-31588.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\Layer01Node06-31588.stderr.log
2026-06-03T18:32:18.4508397+00:00	WorkerEvent	BridgeL01L02	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:18.4514757+00:00	WorkerEvent	ExtractSeed05	Closed; ExitCode=4; 
2026-06-03T18:32:18.4518194+00:00	WorkerProcessExited	ExtractSeed05	ExitCode=4; worker process exited
2026-06-03T18:32:18.4528537+00:00	PipelineCompleted	ExtractSeed05	
2026-06-03T18:32:18.4533596+00:00	WorkerEvent	BridgeL01L02	WorkerReady; ExitCode=0; ready
2026-06-03T18:32:18.4602713+00:00	StartPipeline	BridgeL01L02	BridgeL01L02
2026-06-03T18:32:18.4636747+00:00	WorkerEvent	ExtractSeed06	Closed; ExitCode=4; 
2026-06-03T18:32:18.4642518+00:00	WorkerProcessExited	ExtractSeed06	ExitCode=4; worker process exited
2026-06-03T18:32:18.4650199+00:00	PipelineCompleted	ExtractSeed06	
2026-06-03T18:32:18.4670332+00:00	WorkerEvent	ExtractSeed07	Closed; ExitCode=4; 
2026-06-03T18:32:18.4679465+00:00	WorkerProcessExited	ExtractSeed07	ExitCode=4; worker process exited
2026-06-03T18:32:18.4686392+00:00	PipelineCompleted	ExtractSeed07	
2026-06-03T18:32:18.4764743+00:00	WorkerStarting	BridgeL03L04	meta-pipeline
2026-06-03T18:32:18.6231672+00:00	WorkerStarted	BridgeL03L04	27488
2026-06-03T18:32:18.6239251+00:00	WorkerControlPipe	BridgeL03L04	meta-orchestration-365e34c5fe6b4e41b97d60b50e61ca2e
2026-06-03T18:32:18.6243286+00:00	WorkerLog	BridgeL03L04	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\BridgeL03L04-27488.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-183213_b9419a6fde1f49c98edced0149b915bc\logs\BridgeL03L04-27488.stderr.log
2026-06-03T18:32:18.6248047+00:00	WorkerEvent	Layer01Node06	WorkerOnline; ExitCode=0; online
2026-06-03T18:32:18.6268653+00:00	WorkerStarting	BridgeL05L06	meta-pipeline
2026-06-03T18:32:18.8178844+00:00	WorkerStarted	BridgeL05L06	21712
2026-06-03T18:32:18.8184015+00:00	WorkerControlPipe	BridgeL05L06	meta-orchestration-9a87f35bed0149f281e61939cff9a8c9
